out_action,D0,D1,D2,D3,D4,D5
2,1881.525339,-269.8320388,0.192068403,0.166974717,0.460657218,-0.025588642
1,1212.296578,-174.0801019,-0.487677202,0.044614225,0.482641217,-0.023828029
11,332.4865142,13.33443381,-1.28548348,0.080760104,0.629339299,-0.026013434
12,1965.262217,-591.7232407,2.339093022,0.038841207,-0.60432489,-0.004128258
14,1441.751171,-557.8687676,2.095681191,-0.218134767,-0.881118519,0.031052431
1,1219.630041,-338.5569961,-2.022793542,-0.061514473,0.437101764,0.039994028
0,201.1670558,-85.46733354,0.886018078,-0.048330067,-0.538085977,-0.004283941
10,1798.499778,81.30413272,0.006589774,0.087075006,0.10866165,0.002627596
23,1139.89923,110.246292,-0.789707424,-0.144631711,0.282921735,0.041824738
11,257.6108673,-3.220309906,-0.460496782,-0.143468851,-0.299091364,0.03821872
12,1949.042509,-580.5369924,2.228260217,0.040601388,-0.57851314,-0.004479898
14,1425.531463,-546.6825193,1.984848386,-0.216374587,-0.855306768,0.030700792
1,1203.410333,-327.3707478,-2.133626347,-0.059754292,0.462913514,0.039642388
0,184.9473473,-74.28108528,0.775185272,-0.046569886,-0.512274226,-0.00463558
4,1694.2581,-531.434133,1.593831929,0.085640348,-0.084491572,0.001231149
7,1198.292922,-481.8093098,1.286026095,-0.078603758,-0.153321553,0.001174871
1,962.4603364,-247.2803208,-2.576276155,-0.009359438,0.947455984,0.040138708
10,1817.165971,78.35388686,0.132651584,0.113920215,-0.119790685,0.006198957
23,1158.565423,107.2960462,-0.663645615,-0.117786501,0.0544694,0.045396099
11,276.2770602,-6.170555762,-0.334434973,-0.116623641,-0.5275437,0.041790081
6,1964.183014,-134.7892521,0.504683695,0.143605621,0.072298309,0.000393471
3,1539.514319,-95.15112641,0.393663039,-0.052358258,-0.025697513,-0.000744012
10,981.2819715,-33.92235311,-0.027051555,0.000489945,0.100016576,-0.00040383
3,305.2144405,-22.56616867,-0.334411342,-0.089473935,0.082879365,0.039410855
10,2119.928381,-7.508564977,0.955506205,-0.008584197,0.066487379,0.038343504
9,1461.327833,21.43359433,0.159209006,-0.240290913,0.240747464,0.077540646
17,617.5649541,34.9566663,-0.02588282,-0.224118454,-0.01587876,0.082542691
3,1800.606238,-111.5560228,0.227265428,0.166663771,0.109616557,-0.002277047
9,1241.051373,-47.12213134,-0.319687459,0.02387859,0.136341483,-0.00341886
4,407.6659601,-21.02081293,-0.830117919,-0.031974234,0.001534054,0.044679577
10,2047.527485,47.93863567,0.958380543,0.11703506,0.081275227,0.007333426
16,1388.926938,76.88079497,0.162083344,-0.114671656,0.255535313,0.046530568
16,521.3720728,30.2033543,0.134582403,-0.113922178,-0.119388133,0.049796526
3,2098.797594,-3.151808577,0.340018471,0.046472656,0.279361474,0.024815815
23,1539.494182,61.58879809,-0.215808523,-0.096049991,0.311238055,0.023505818
5,656.0286383,-42.32840109,-0.450518771,-0.179261643,-0.234749638,0.05768162
11,195.9651047,-10.21247369,0.219702265,-0.138197845,0.291503974,0.027476915
17,1641.739031,91.31096335,0.03639173,0.200421728,0.273007345,-0.002780049
23,986.6521654,87.47085398,-0.757932811,-0.043160483,0.655463658,0.033638884
6,108.4985618,-9.397248943,-0.031331162,-0.042781733,-0.17403748,0.037252712
2,1929.619101,-319.030074,1.025841787,0.116001243,-0.044139711,0.003260019
1,1260.39034,-223.278137,0.346096182,-0.006359249,-0.022155712,0.005020632
2,380.5802761,-35.86360134,-0.451710096,0.02978663,0.124542371,0.002835227
5,1882.925351,-284.2044586,0.130969212,0.184140124,0.015767733,-0.00213129
1,1433.591394,-242.1275444,-0.027457386,0.001387356,-0.037873608,-0.001220557
6,561.7122479,-31.95109747,-1.393390151,0.098546272,0.197338489,-0.00293137
5,99.66991639,-5.428307462,-0.196785511,-0.00728141,-0.016660979,-0.01141528
11,1671.198418,50.14399035,1.252590096,0.113475253,-0.148936012,0.006181782
23,1087.677755,89.97944362,0.30773531,-0.138341214,-0.28608196,0.038060459
2,211.6955043,-28.83436386,0.156388223,-0.119378063,-0.518415554,0.039495952
9,2103.982925,45.70236512,0.276275587,0.241162433,0.183598023,-0.034681755
16,1273.591317,91.64364491,-0.692209853,0.027171859,-0.038115951,0.00917039
17,425.0812895,45.00427978,-1.020323969,0.006212613,-0.046354251,0.007430167
6,1792.181591,-539.8160916,2.26523922,0.040099992,-0.583077124,-0.004375909
14,1367.512896,-500.1779659,2.154218565,-0.155863886,-0.681072946,-0.005513392
1,1200.100259,-333.7199221,-1.644805717,-0.071345338,0.445134681,0.044481413
0,189.2202332,-77.27515716,0.788099743,-0.046768406,-0.509391263,-0.004721051
19,1974.359373,-428.7905285,1.398173341,0.087113686,-0.172076246,-0.000195583
7,1437.868448,-415.33764,1.124342519,-0.170299581,-0.802522357,0.028568471
1,1323.932723,-323.382959,-1.418030697,-0.035828579,0.842894088,0.050073926
1,333.5561386,-53.66147215,-0.141035992,0.00099995,-0.07753662,-0.001024365
13,1808.468798,-481.158433,1.276518553,0.089076349,-0.142189509,-0.001233697
21,1340.255478,-440.4880923,1.257310138,-0.18826046,-0.154194496,0.037744405
1,1195.59214,-279.3799399,-2.80449163,-0.114724722,0.877190364,0.079283502
1,181.7561936,-24.50889483,-0.191066041,0.002088689,-0.071443603,-0.001503772
3,1636.570847,-218.910574,0.144040933,0.054116215,0.149106221,0.015463776
1,1077.015982,-154.4766825,-0.402911954,-0.088668966,0.175831147,0.014321963
17,197.1751485,38.88901449,-1.344692989,-0.031969948,0.318996788,0.014949054
17,1924.36922,-52.94113535,0.073692388,0.202479796,0.094488072,-0.003202838
10,1261.341501,-55.06725793,-0.73747945,-0.020292665,0.374332531,0.048417756
6,572.1332756,-34.84458453,-1.000164786,-0.016293297,0.076727454,0.037165902
6,124.1669936,-9.7105688,-0.083719699,0.008558728,-0.03542738,-0.006338259
1,1842.437954,-361.3364534,1.340608681,0.088577648,-0.065000754,-0.000759029
12,970.7795455,-142.3710523,-0.197670177,0.003133805,0.118261785,-0.00166937
1,468.3034214,-115.5830133,0.469562206,-0.158822703,0.223114736,0.029373037
10,1973.796187,62.33143362,0.993256152,0.194051563,0.232656376,-0.04492807
16,1313.606573,93.99945797,0.197722141,-0.019811355,0.392995584,-0.001274644
23,448.5120207,55.26115994,0.089583713,-0.012765026,0.064329437,0.011488516
19,2237.911043,-416.0363331,0.041333624,0.207089136,0.142051486,-0.006025059
14,1701.420118,-402.5834446,-0.232497198,-0.050324131,-0.488394625,0.022738995
1,1577.544499,-298.4022748,-3.143603169,0.096735485,1.179386168,0.043350523
5,579.8028096,-29.59663638,-1.482078216,0.120778109,0.229336267,-0.0067305
6,92.6127009,-8.90471177,0.039297383,0.00623968,0.045991099,0.006097199
17,1643.480409,92.78325584,0.470941877,0.17572616,0.02332053,0.009278281
23,980.4526899,90.65713327,-0.340229961,-0.047046301,0.303164989,0.060898876
5,97.83452671,-9.095087281,0.018499936,-0.036033679,-0.308252148,0.074104004
13,1859.391809,-565.421895,2.548432202,0.03594138,-0.646205265,-0.003533542
21,1391.178489,-524.7515543,2.529223788,-0.24139543,-0.658210253,0.03544456
1,1246.515152,-363.6434019,-1.53257798,-0.167859691,0.373174607,0.076983657
0,232.6792052,-108.7723568,1.080847608,-0.05104628,-0.57545936,-0.003803617
6,2218.669108,-187.2545568,0.604663559,0.043281187,-0.024389761,0.016834542
4,1794.000413,-147.6164311,0.493642903,-0.152682691,-0.122385583,0.01569706
6,1299.553527,-100.3542383,0.286538558,-0.120712543,-0.079180724,0.016526627
3,872.8828484,-66.04871324,0.518423129,-0.157288418,-0.111010198,0.018740588
10,313.9854379,-4.059707496,0.066812033,-0.099683688,0.003055519,0.015905024
13,1929.841913,-494.9933039,1.40068397,0.087042424,-0.177440485,-0.000161736
21,1461.421254,-451.5612741,1.297154755,-0.168669047,-0.174896567,0.046318556
1,1309.017737,-295.5106088,-2.61643711,-0.105749129,0.820319515,0.078271353
1,296.6317338,-48.64629339,-0.061252326,3.49E-05,-0.103131129,-0.000375248
10,1771.766149,-34.70835426,0.311426315,0.17781372,0.071414444,0.00445274
17,1111.576535,-3.040329915,-0.484107696,-0.036049197,0.231753652,0.048106166
5,413.3147243,-21.35720194,-0.883226891,-0.053260741,0.035353041,0.051825539
18,1764.962564,122.557395,1.519060435,-0.003379126,0.156319818,0.035379985
23,1170.800606,145.2401839,0.303216806,-0.25485684,-0.033221335,0.075299784
23,306.5674146,34.80674375,0.184645826,-0.213813706,-0.084931019,0.090335585
3,1928.167167,-187.8037956,0.290829854,0.16470386,0.083725231,-0.000384579
3,1368.863755,-123.0631889,-0.264997141,0.022181213,0.115601812,-0.001694576
3,803.7453575,-70.85088731,-0.201096626,0.020509345,0.074374496,-0.000361102
4,240.924187,-17.81250406,-0.201527583,0.020515734,0.082336236,-0.000357447
19,1886.453826,-418.9455192,1.308478901,0.088534528,-0.149794437,-0.000956268
14,1349.962902,-405.4926307,1.034648079,-0.168878739,-0.780240548,0.027807787
1,1226.087282,-301.3114609,-1.876457892,-0.021819124,0.887540245,0.048419315
1,228.3455927,-32.50582246,-0.214932939,0.002223501,-0.062509656,-0.001661708
5,1628.900395,-476.4237022,1.504867561,0.086508432,-0.080332582,0.000547386
7,1179.688626,-434.3202561,1.340933066,-0.096026962,-0.137861606,0.001214794
1,998.6684929,-253.880304,-2.271756028,-0.033093595,0.945047449,0.042182668
19,2064.291405,-456.0347221,1.464108488,0.086341594,-0.171007761,0.000323462
14,1527.80048,-442.5818336,1.190277667,-0.171071674,-0.801453871,0.029087517
1,1403.924861,-338.4006637,-1.720828304,-0.024012058,0.866326921,0.049699045
1,406.1831713,-69.59502534,-0.059303351,3.06E-05,-0.083722979,-0.000381978
12,1745.722217,-532.7620017,1.562493567,0.085940382,-0.075699558,0.000979274
14,1224.023069,-496.3823163,1.28534341,-0.1527091,-0.264174996,0.04464904
1,974.3279208,-242.9761912,-2.996290036,-0.059656368,0.961876784,0.053382277
5,2012.72804,-277.7535647,0.887748463,0.227662662,-0.233946694,-0.030517491
5,1563.394083,-235.6766504,0.729321865,0.044909893,-0.287588035,-0.029606759
1,1114.161048,-196.0749735,0.707923208,0.045831031,-0.296846327,-0.030442529
10,243.1048029,12.68672059,-0.633438548,0.142038415,-0.052200616,-0.031293746
13,2002.159535,-512.1836428,1.466589597,0.086308407,-0.171560099,0.000343455
7,1533.946215,-471.513302,1.447381182,-0.191028402,-0.183565087,0.039321558
1,1400.098259,-330.5284054,-1.935936846,-0.045053715,0.846631786,0.05312978
1,398.2949262,-68.654519,-0.038997369,-0.00021025,-0.088714155,-0.000224119
11,2002.619237,99.8161165,0.83473561,0.072502756,0.037208841,0.021572927
23,1419.942946,139.5414652,-0.024241294,-0.159813082,-0.065291934,0.058417596
16,543.9941446,34.97590194,-0.242957414,-0.133608454,-0.308075561,0.07815873
16,1707.074288,-11.87107062,0.092266595,0.185021257,0.113609874,-0.003195947
10,851.5922718,-13.45994449,-0.842475537,-0.018258211,-0.245464602,0.052038119
5,193.9848751,-10.82910829,-0.36862684,-0.028175939,0.023288965,0.045543195
18,2197.85303,152.0188294,1.274991548,0.230297106,0.080059078,-0.037232086
23,1607.380851,184.252181,-0.228194618,-0.055443657,-0.121645318,-0.010778331
16,752.6461399,58.27933437,-0.168847238,-0.010913246,-0.07972051,-0.003269284
3,1868.288568,-172.978406,0.179552776,0.181819905,0.065966459,-7.13E-05
4,1308.733702,-108.5445146,-0.367400111,0.039034724,0.092691386,-0.001213089
5,811.121783,-68.95405738,-0.121186055,0.017061313,0.045534014,0.00021194
5,360.8920807,-31.28115444,-0.01467616,0.000539668,0.001427002,-0.000525491
16,2241.668173,96.84912299,0.456008702,0.037793101,-0.047253258,0.006635731
22,1384.064421,89.98275041,-0.457928223,-0.188999408,-0.468944674,0.047845674
9,219.4224539,49.6469109,-1.77250141,-0.189591388,-0.075218795,0.051416897
10,1977.67349,25.4493788,0.939224328,0.116384685,0.141693322,0.008292309
9,1319.072943,54.3915381,0.142927129,-0.115322031,0.315953407,0.047489451
23,475.3100637,67.91461007,-0.042164697,-0.099149572,0.059327184,0.052491497
11,2114.390653,111.2959221,1.385318822,0.195873091,-0.025633598,-0.017002131
23,1530.86999,151.1313754,0.440464036,-0.055943376,-0.162779547,0.014876547
16,654.8877397,32.31756794,0.289116949,-0.036980225,-0.39511314,0.01631204
17,1798.972163,-32.33430851,0.254747147,0.166325441,-0.060155118,-0.001895774
9,1143.885298,-36.17441788,-0.539577394,-0.077256771,0.322301194,0.03452316
4,292.8091035,-14.75899483,-0.601185846,-0.049280145,-0.12259384,0.04280038
19,2012.181933,-436.8080867,1.430768852,0.086706494,-0.173058265,6.49E-05
7,1475.691008,-423.3551982,1.156938031,-0.170706773,-0.803504376,0.028828931
1,1361.755283,-331.4005172,-1.385435186,-0.036235771,0.84191207,0.050334385
1,371.3786989,-61.67903033,-0.108440481,0.000592758,-0.078518639,-0.000763906
16,1875.635074,113.3941234,1.138548752,-0.035507368,-0.271357489,0.027315827
23,1018.031322,106.5277508,0.224611827,-0.262299877,-0.693048904,0.06852577
8,155.4282732,21.58462856,-0.537151036,-0.277238338,-0.71530149,0.060504909
19,1918.830917,-429.5859421,0.108865832,0.171119173,0.470038163,0.000210766
7,1383.505087,-416.1687255,-0.137844348,-0.073027585,0.044343202,0.052532114
1,1206.530968,-253.1902478,-3.532551968,0.060323501,1.505747513,0.037774026
5,200.2419549,5.853343826,-1.384194369,0.084485853,0.55097006,-0.000246679
18,2064.284279,188.462828,1.286314197,-0.014525752,0.196083292,0.025119762
23,1473.8121,220.6961797,-0.216871969,-0.300266516,-0.005621104,0.051573517
23,619.0773889,94.723333,-0.157524589,-0.255736104,0.036303704,0.059082564
20,1768.108137,-416.1890787,0.387585242,0.132770796,0.02714655,-0.006993835
7,1292.381787,-392.6921872,0.503985952,-0.15307482,0.015345916,0.062451319
1,1170.421828,-251.2908367,-2.974495956,-0.012111755,1.035384649,0.050341558
2,169.4190958,6.334390163,-1.114751797,0.046258319,0.112889426,-0.007525259
19,1866.068772,-415.1557147,1.296539095,0.08878802,-0.140665525,-0.001065926
14,1329.577847,-401.7028262,1.022708273,-0.168625247,-0.771111636,0.027698128
1,1205.702227,-297.5216564,-1.888397698,-0.021565631,0.896669157,0.048309656
1,207.9605381,-28.71601799,-0.226872745,0.002476994,-0.053380744,-0.001771367
10,1701.146424,-113.3461551,0.10537996,0.196887587,0.091038636,0.000478265
4,1040.95681,-81.67813076,-0.690154052,-0.01697533,0.251377844,0.044131691
6,535.5160064,-44.86513274,-0.181351063,0.031540946,0.090224677,0.001204087
6,109.3429877,-9.866240955,0.009279373,-0.002137064,0.009931641,0.001272055
3,1795.291883,-186.8410811,0.213243358,0.180677083,0.056909973,0.00111027
2,1235.737018,-122.4071897,-0.333709529,0.037891902,0.083634899,-3.15E-05
5,563.527556,-40.30405764,-0.549019064,0.060354661,0.097534325,0.001587302
5,101.129219,-9.369903528,0.035887468,-0.000745283,-0.046723503,0.00114026
17,1696.208457,82.9955703,0.200310727,0.166002626,0.215986443,-0.002374693
23,1041.121591,79.15546093,-0.594013814,-0.077579585,0.598442756,0.03404424
4,162.9679879,-17.71264199,0.132587835,-0.077200835,-0.231058382,0.037658068
4,1672.972261,-556.1275756,1.740429024,0.084360074,-0.105426301,0.002296643
21,1177.007083,-506.5027523,1.43262319,-0.079884031,-0.174256283,0.002240366
1,910.8446097,-231.7176158,-3.289059523,-0.067414644,0.927796182,0.068005199
10,1771.492963,-4.65E-05,0.096159409,0.174442311,0.046985619,-0.006900385
16,1111.30335,31.66797786,-0.699374603,-0.039420606,0.207324828,0.03675304
4,246.2087973,-7.070320168,-0.80751303,-0.032374278,-0.12134132,0.049516201
3,1785.046378,-193.5755132,0.479565181,0.144511556,0.026070423,-0.000266606
2,1225.742966,-128.8349065,-0.076261813,0.001988909,0.057947004,-0.001576603
3,553.265023,-46.91770203,-0.280657326,0.024141435,0.066775644,0.000240763
5,2031.070628,-47.66276167,0.586392174,0.055042884,0.290048482,-0.007042708
4,1581.736671,-5.58584742,0.427965576,-0.127709885,0.236407141,-0.006131975
10,1086.097586,40.81667201,0.276917195,-0.109253409,0.238661556,-0.007087833
23,418.4457834,57.85881828,-0.187761687,-0.177435159,0.36716708,0.032451403
1,1663.158877,-278.5566391,0.016925617,0.187557245,-0.042969878,-0.013041409
2,791.5004682,-59.59123799,-1.521353241,0.102113401,0.140292662,-0.01395175
4,107.5136733,5.855762943,-0.859868816,0.069593602,0.032827636,-0.014262571
3,1915.736486,-95.46804874,0.565215217,0.189718543,-0.156168866,0.017213693
3,1356.433074,-30.72744208,0.009388222,0.047195896,-0.124292285,0.015903696
17,791.3146765,21.48485955,0.073288737,0.045524028,-0.165519601,0.01723717
6,107.267457,-4.353217996,-0.326290255,-0.0605233,-0.093719244,0.054082168
2,1707.14474,-216.3418576,0.789060626,0.119732851,-0.046229236,-7.17E-05
2,1037.945034,-120.6980264,0.099605225,-0.00235833,-0.021689616,0.001539066
2,365.9157155,-41.88635547,0.007339051,-0.000162945,-0.003743694,0.000110716
19,2112.810985,-465.973627,1.48295621,0.086209071,-0.162965875,0.000459536
14,1576.320061,-452.5207385,1.209125388,-0.171204196,-0.793411986,0.029223591
1,1452.444441,-348.3395687,-1.701980583,-0.02414458,0.874368807,0.049835119
1,454.7027517,-79.53393028,-0.04045563,-0.000101955,-0.075681094,-0.000245904
11,1653.713108,39.80832568,0.983050711,0.269693989,-0.014433239,-0.040788515
16,1070.192445,79.64377896,0.038195925,0.017877521,-0.151579187,-0.008909838
24,216.4557033,29.51576072,-0.21021894,0.035920732,-0.232371455,0.001361584
3,2019.508874,-327.2875625,0.131797174,0.107085945,-0.025181993,0.003736938
6,1460.205462,-262.5469558,-0.42402982,-0.035436702,0.006694588,0.00242694
7,1022.62875,-230.3700259,0.018874477,-0.088460804,-0.155302304,0.002325064
3,850.5477837,-56.97218049,-3.595015136,-0.007990262,1.004390045,0.050632485
12,203.7510721,-11.60391621,-0.031785021,-0.050422306,-0.136746795,0.011740667
16,1782.508492,56.42589051,-0.174531605,0.174424765,-0.282925891,-0.02914123
16,927.0264757,54.83701664,-1.109273738,-0.028854704,-0.642000366,0.026092836
11,90.78445938,28.75040736,-1.610504793,-0.038141245,-0.519042783,0.023113625
3,1789.662496,-51.82969933,0.012267544,0.213091258,0.114942257,-0.010246611
16,1230.107631,12.60419211,-0.534685343,0.070306077,0.141667184,-0.011388424
6,369.8706731,-17.23591844,-0.97932405,0.006800001,-0.124008859,0.045113765
9,1871.080354,29.29566151,1.266000085,0.243720964,0.159221029,-0.037494711
16,1040.688745,75.2369413,0.297514645,0.029730389,-0.062492945,0.006357434
23,192.1787185,28.59757617,-0.030599471,0.008771144,-0.070731245,0.004617211
16,2182.145538,91.8778436,0.427288168,0.215726168,-0.640504493,-0.039920064
22,1324.541786,85.01147102,-0.486648758,-0.011066341,-1.062195908,0.001289879
10,159.8998183,44.67563151,-1.801221945,-0.011658321,-0.66847003,0.004861102
5,2258.554502,-201.3532899,0.099717579,0.197913639,0.092133211,-0.000161049
6,1809.220545,-159.2763757,-0.058709019,0.01516087,0.03849187,0.000749684
6,1387.472738,-122.5578663,-0.006109984,0.001040705,0.002450672,-0.00067915
5,967.1971127,-85.29388564,-0.001636272,0.000199298,0.003434747,-0.000123716
6,518.7543036,-45.03612396,-0.070984253,0.015739101,0.027085938,0.00023968
6,96.99755978,-8.523752376,-0.006275117,0.001090422,0.00175115,-0.000713324
17,1779.824448,94.44844621,0.323840685,0.125456632,0.323888993,-0.002411923
23,1116.796729,92.32232363,-0.487331152,-0.097315828,0.603733452,0.049208672
11,234.1785657,-7.429896914,-0.128601255,-0.086303207,-0.007683685,0.0624138
10,1766.73599,42.17846784,0.960535487,-0.025848236,0.221170456,0.043904905
16,1108.135443,71.12062715,0.164238289,-0.257554952,0.395430542,0.083102047
24,240.5805778,24.44318648,0.136737347,-0.256805474,0.020507096,0.086368004
4,1665.736663,-527.8275321,1.657463506,0.084971003,-0.102829283,0.001692781
7,1170.058226,-478.3300156,1.349278908,-0.079237137,-0.165129378,0.001679881
1,933.8674546,-242.4802323,-2.507759281,-0.016705968,0.93406276,0.034789546
3,1858.546699,-248.8897458,0.825648128,0.053129353,0.268672016,0.01650601
1,1299.243287,-184.1491391,0.269821133,-0.089393294,0.300548597,0.015196013
10,419.1069954,9.225969817,-0.665452027,-0.032921699,0.439062007,0.015974582
19,1875.119977,-416.815404,1.301261788,0.088683062,-0.144844118,-0.001021995
14,1338.629052,-403.3625155,1.027430966,-0.168730205,-0.775290229,0.027742059
1,1214.753432,-299.1813457,-1.883675005,-0.021670589,0.892490564,0.048353587
1,217.0117431,-30.37570729,-0.222150052,0.002372036,-0.057559337,-0.001727436
4,1875.081991,-175.1007614,0.040960895,0.205738411,0.171799819,-0.005230878
3,1379.116813,-125.4759382,-0.266844939,0.041494306,0.102969838,-0.005287156
3,819.5769035,-68.82393268,-0.466308768,0.061965051,0.186801679,-0.005509313
6,255.5013581,-15.78252717,-0.454079988,0.061626233,0.167038253,-0.005268594
9,1635.680509,-107.2148825,0.274381056,0.165443948,0.065572314,-0.000944535
6,805.2889008,-61.27360268,-0.694104384,-0.048546627,-0.15614166,0.042907611
4,358.7409433,-33.33108644,0.09581894,-0.027722886,-0.090949656,-0.005172458
8,1690.032462,-223.8613776,0.297563088,0.151119634,0.037278082,-0.004629451
3,590.2002556,-22.4336259,-1.893681601,-0.037459384,0.178798094,0.045347306
3,1816.180833,-178.8372335,0.455811313,0.145020172,0.051925523,-0.000779181
3,1256.625968,-114.403342,-0.091141574,0.002234991,0.078650449,-0.001920994
4,691.8164303,-62.07395965,-0.036635724,0.000847462,0.044490602,-0.000759731
3,195.4602615,-21.64406224,0.148831043,-0.019504617,0.028196892,-0.000684242
16,2004.858721,21.53690765,0.739707785,0.232252785,-0.061288027,-0.050544214
10,1147.254969,14.67053507,-0.17422914,0.005460276,-0.482979443,-0.009334271
16,492.5991706,14.60930275,0.386221688,-0.0017404,-0.183071118,-0.007615915
4,1633.22393,-77.50322133,0.580466001,0.165431158,0.241550782,-0.031117985
3,1137.258751,-27.87839809,0.272660167,0.001187052,0.172720801,-0.031174263
17,577.7188418,28.77360739,0.073196338,0.021657797,0.256552642,-0.03139642
16,2057.791775,84.08681937,0.079519748,0.18562229,-0.248036482,-0.008088871
23,1200.188022,77.22044679,-0.834417177,-0.041170219,-0.669727898,0.033121071
5,337.5849738,-7.722675456,-1.59618004,-0.056108681,-0.691980484,0.025100211
1,1731.891422,-376.3984162,1.430053376,0.086999203,-0.141544468,2.29E-05
1,860.756882,-156.8147536,-0.112893921,0.001623876,0.043317113,-0.000922077
16,1825.41409,-79.77665294,0.477139585,0.144611059,0.00696187,-0.000359081
4,969.9320738,-81.36552681,-0.457602548,-0.05866841,-0.352112606,0.054874985
3,475.3214027,-46.14218597,0.069531924,-0.016943535,-0.028927928,-0.00310331
10,1808.730359,36.82647852,0.950300146,0.208780101,0.153097377,-0.036174621
16,1148.540745,68.49450287,0.154766135,-0.005082816,0.313436586,0.007478805
24,283.4461927,29.75620484,0.046627707,0.001963512,-0.015229562,0.020241965
3,1714.56065,-257.1407382,-0.093271814,0.209005838,0.106031408,-0.024452589
1,1155.257239,-192.4001316,-0.649098808,0.06648319,0.137907988,-0.025762586
4,275.120947,0.974977368,-1.584371968,0.122954785,0.276421399,-0.024984017
13,1815.304494,-533.4546419,2.257915085,0.040177914,-0.583027235,-0.004393142
21,1347.091174,-492.7843012,2.238706671,-0.237158895,-0.595032223,0.034584961
1,1202.427837,-331.6761488,-1.823095097,-0.163623157,0.436352637,0.076124057
0,188.5918902,-76.8051037,0.790330491,-0.046809746,-0.51228133,-0.004663216
5,1973.100761,-222.822227,0.503597787,0.143567164,-0.08400335,0.000146347
2,1523.766804,-180.7453128,0.345171189,-0.039185605,-0.137644691,0.001057079
2,854.6140621,-89.69634373,-0.202703841,0.021892994,-0.058871504,0.001484754
3,182.4804764,-11.25891335,-0.279285481,0.023692827,-0.041488719,0.000309867
10,1975.761719,62.63738441,0.966900489,0.068917041,0.224629401,0.026923419
16,1315.572106,94.30540876,0.171366478,-0.144945876,0.38496861,0.070576845
23,450.4775532,55.56711072,0.063228051,-0.137899548,0.056302462,0.083340005
8,1743.037284,-225.7579428,0.098469291,0.185740173,0.044795737,-0.003216992
5,643.2050776,-24.33019114,-2.092775398,-0.002838846,0.186315749,0.046759764
5,152.1345914,-14.9195196,0.104579638,-0.014441504,-0.071666144,0.009195889
10,1793.370692,-33.55432826,0.176117393,0.169646775,0.065801584,-0.004061613
17,1133.181078,-1.886303915,-0.619416618,-0.044216142,0.226140793,0.039591812
4,434.9192676,-20.20317594,-1.018535812,-0.061427686,0.029740181,0.043311186
5,2099.634924,-60.13669162,0.278595968,0.146968146,-0.045933722,-0.025632913
6,1650.300967,-18.05977736,0.12016937,-0.035784623,-0.099575063,-0.024722181
16,1228.55316,18.658732,0.172768405,-0.049904788,-0.135616261,-0.026151014
10,370.861502,7.218730231,-0.67073385,-0.080591189,-0.451123232,0.01567735
19,2014.921816,-417.4453179,1.047431729,0.115762526,-0.044502889,0.00354397
14,1478.430892,-403.9924294,0.773600907,-0.141650741,-0.674949,0.032308025
1,1354.555272,-299.8112596,-2.137505064,0.005408875,0.992831793,0.052919553
2,356.8135828,-31.00562119,-0.475980111,0.029451499,0.042781892,0.00283853
4,1681.448361,-529.8859604,1.621552977,0.085320846,-0.093467501,0.001425795
7,1185.769925,-480.3884439,1.313368379,-0.078887294,-0.155767596,0.001412895
1,949.579153,-244.5386605,-2.543669811,-0.016356125,0.943424542,0.034522559
18,2279.427604,195.1184998,0.9221028,-0.06350818,-0.249999599,0.026049452
23,1688.955424,227.3518514,-0.581083366,-0.349248943,-0.451703995,0.052503207
24,834.2207135,101.3790048,-0.521735987,-0.304718532,-0.409779188,0.060012254
22,122.040574,37.01536117,-0.591311432,-0.319997695,-0.924721903,0.049885071
3,1767.128389,-192.3239242,0.50066318,0.143924079,0.026520384,0.0002006
2,1207.824977,-127.5833175,-0.055163815,0.001401431,0.058396964,-0.001109398
3,535.3470338,-45.66611304,-0.259559327,0.023553957,0.067225605,0.000707969
18,1702.330661,138.8023036,1.207215146,0.039024119,0.212374514,0.030294916
23,1111.858481,171.0356552,-0.29597102,-0.246716644,0.010670119,0.056748671
23,257.1237706,45.06280857,-0.23662364,-0.202186233,0.052594926,0.064257718
4,1919.851125,-284.5111479,0.215883679,0.193174255,0.007883024,0.005028697
1,1423.885947,-234.8863246,-0.091922155,0.02893015,-0.060946957,0.00497242
6,553.6487682,-32.94059221,-1.290784887,0.107385505,0.188153548,0.004365
6,91.73918956,-6.351403089,-0.108390029,0.001716509,-0.028291682,-0.004139936
19,1972.970347,-409.8207605,1.074761436,0.210349629,0.198912196,-0.055646788
7,1437.644516,-396.4035439,0.828051256,-0.033797129,-0.226782766,-0.00332544
1,1260.670398,-233.4250662,-2.566656364,0.099553957,1.234621546,-0.018083528
16,254.3813842,25.61852545,-0.418298765,0.123716309,0.279844093,-0.056104233
4,2198.471725,-177.9915051,0.304704579,0.056813502,0.000685917,0.007999628
4,1702.506546,-128.3666819,-0.003101255,-0.107430603,-0.068144064,0.00794335
5,1207.980878,-84.7084596,-0.012613946,-0.107290689,-0.035640078,0.007772584
5,758.1187118,-47.26565671,0.104971229,-0.12425347,-0.06610224,0.00733588
10,309.1568739,-8.319350303,0.121133096,-0.124850484,-0.065754926,0.007921718
10,2057.646196,-20.62209821,0.259231613,0.179312452,0.032025662,0.002618934
16,1399.045649,8.320061089,-0.537065585,-0.052394264,0.206285747,0.041816076
6,531.4907834,-38.35737958,-0.564566527,-0.051644786,-0.168637698,0.045082034
